Parameter Z: CS3X Location (100, 86) Lat 53.500 Lon -3.417
  0.99  0.92  0.65  0.48  0.45  0.34  0.17  0.14  0.13  0.06 -0.09 -0.18 01012007 00
 -0.18 -0.09 -0.01  0.06  0.15  0.26  0.28  0.20  0.13  0.08  0.05  0.04 01012007 12
  0.04  0.04  0.07  0.12  0.18  0.26  0.26  0.16  0.17  0.32  0.37  0.32 02012007 00
  0.21  0.04 -0.03 -0.08 -0.15 -0.27 -0.43 -0.54 -0.54 -0.52 -0.47 -0.36 02012007 12
 -0.25 -0.21 -0.17 -0.14 -0.05  0.07  0.21  0.27  0.29  0.27  0.25  0.26 03012007 00
  0.29  0.34  0.37  0.39  0.41  0.47  0.61  0.71  0.62  0.56  0.58  0.60 03012007 12
  0.53  0.49  0.43  0.45  0.45  0.41  0.34  0.27  0.20  0.19  0.22  0.22 04012007 00
  0.20  0.14  0.07  0.06  0.07  0.04 -0.03 -0.10 -0.15 -0.17 -0.17 -0.15 04012007 12
 -0.12 -0.05 -0.01  0.01  0.03  0.06  0.12  0.17  0.23  0.29  0.34  0.35 05012007 00
  0.35  0.27  0.24  0.20  0.21  0.19  0.13  0.07  0.00 -0.04 -0.06 -0.00 05012007 12
 -0.00  0.00  0.02  0.04  0.05  0.06  0.06  0.05  0.04  0.05  0.08  0.09 06012007 00
  0.10  0.11  0.11  0.12  0.13  0.11  0.10  0.08  0.08  0.09  0.10  0.17 06012007 12
  0.21  0.25  0.32  0.42  0.48  0.51  0.50  0.46  0.42  0.41  0.39  0.33 07012007 00
  0.29  0.26  0.18  0.19  0.22  0.27  0.31  0.33  0.39  0.53  0.64  0.65 07012007 12
  0.60  0.38  0.24  0.18  0.19  0.16  0.13  0.07  0.04  0.04  0.09  0.12 08012007 00
  0.18  0.27  0.38  0.48  0.56  0.60  0.57  0.51  0.46  0.43  0.44  0.45 08012007 12
  0.47  0.46  0.44  0.47  0.56  0.62  0.72  0.77  0.83  0.87  0.88  0.85 09012007 00
  0.78  0.76  0.65  0.44  0.32  0.22  0.20  0.20  0.14  0.08  0.11  0.16 09012007 12
  0.18  0.20  0.20  0.20  0.25  0.35  0.36  0.33  0.32  0.32  0.31  0.25 10012007 00
  0.21  0.19  0.14  0.06 -0.01 -0.07 -0.06 -0.02  0.01  0.00  0.02  0.13 10012007 12
  0.27  0.39  0.55  0.77  0.95  1.13  1.27  1.29  1.23  1.17  1.20  1.22 11012007 00
  1.13  0.88  0.77  0.73  0.61  0.42  0.24  0.18  0.19  0.15  0.04 -0.03 11012007 12
