Parameter Z: CS3 Location ( 52, 86) Lat 53.500 Lon -3.417
  0.54  0.46  0.36  0.33  0.40  0.48  0.48  0.46  0.45  0.40  0.37  0.43 01012001 00
  0.49  0.51  0.53  0.51  0.52  0.53  0.52  0.51  0.54  0.52  0.46  0.46 01012001 12
  0.48  0.38  0.34  0.30  0.31  0.32  0.35  0.36  0.40  0.43  0.45  0.46 02012001 00
  0.50  0.50  0.50  0.46  0.44  0.42  0.43  0.41  0.42  0.40  0.36  0.32 02012001 12
  0.31  0.33  0.28  0.28  0.25  0.29  0.28  0.30  0.27  0.27  0.28  0.30 03012001 00
  0.29  0.31  0.31  0.32  0.30  0.28  0.30  0.33  0.34  0.36  0.39  0.38 03012001 12
  0.36  0.37  0.40  0.35  0.34  0.30  0.30  0.26  0.25  0.22  0.25  0.28 04012001 00
  0.27  0.25  0.26  0.25  0.23  0.22  0.21  0.20  0.22  0.21  0.22  0.22 04012001 12
  0.21  0.22  0.25  0.25  0.21  0.22  0.21  0.22  0.22  0.23  0.25  0.27 05012001 00
  0.28  0.26  0.23  0.23  0.25  0.24  0.24  0.22  0.24  0.24  0.26  0.26 05012001 12
  0.27  0.28  0.28  0.28  0.30  0.29  0.30  0.29  0.30  0.30  0.32  0.34 06012001 00
  0.34  0.36  0.35  0.31  0.31  0.34  0.29  0.29  0.25  0.25  0.25  0.26 06012001 12
  0.25  0.28  0.27  0.25  0.27  0.28  0.24  0.21  0.20  0.18  0.18  0.19 07012001 00
  0.18  0.19  0.22  0.23  0.21  0.21  0.19  0.15  0.16  0.14  0.15  0.13 07012001 12
  0.10  0.07  0.08  0.07  0.04  0.03  0.03  0.03  0.04  0.04  0.05  0.04 08012001 00
  0.04  0.04  0.03  0.02  0.01  0.01  0.01  0.00  0.00 -0.00 -0.00 -0.01 08012001 12
 -0.02 -0.02 -0.01 -0.02 -0.02 -0.02 -0.01 -0.00  0.01  0.01  0.02  0.02 09012001 00
  0.02  0.01  0.00 -0.01 -0.01 -0.02 -0.03 -0.06 -0.07 -0.08 -0.07 -0.06 09012001 12
 -0.06 -0.10 -0.13 -0.13 -0.14 -0.14 -0.15 -0.17 -0.18 -0.18 -0.15 -0.17 10012001 00
 -0.18 -0.20 -0.23 -0.20 -0.22 -0.24 -0.24 -0.26 -0.27 -0.25 -0.25 -0.25 10012001 12
 -0.24 -0.23 -0.29 -0.32 -0.30 -0.30 -0.28 -0.27 -0.34 -0.40 -0.35 -0.35 11012001 00
 -0.36 -0.31 -0.34 -0.38 -0.36 -0.40 -0.40 -0.40 -0.46 -0.48 -0.52 -0.45 11012001 12
 -0.46 -0.40 -0.36 -0.42 -0.37 -0.38 -0.34 -0.28 -0.26 -0.32 -0.30 -0.27 12012001 00
 -0.26 -0.25 -0.23 -0.26 -0.24 -0.25 -0.28 -0.28 -0.24 -0.20 -0.19 -0.19 12012001 12
 -0.18 -0.24 -0.26 -0.23 -0.22 -0.17 -0.19 -0.20 -0.19 -0.17 -0.19 -0.20 13012001 00
 -0.22 -0.20 -0.18 -0.17 -0.22 -0.20 -0.19 -0.19 -0.19 -0.20 -0.24 -0.28 13012001 12
 -0.24 -0.25 -0.28 -0.25 -0.26 -0.28 -0.26 -0.28 -0.30 -0.28 -0.27 -0.28 14012001 00
 -0.26 -0.27 -0.27 -0.26 -0.24 -0.27 -0.23 -0.24 -0.24 -0.22 -0.22 -0.24 14012001 12
 -0.26 -0.25 -0.27 -0.26 -0.23 -0.24 -0.24 -0.22 -0.23 -0.24 -0.21 -0.19 15012001 00
 -0.21 -0.19 -0.20 -0.17 -0.14 -0.12 -0.11 -0.09 -0.09 -0.09 -0.07 -0.07 15012001 12
 -0.09 -0.10 -0.13 -0.13 -0.14 -0.15 -0.15 -0.16 -0.15 -0.14 -0.15 -0.14 16012001 00
 -0.15 -0.14 -0.13 -0.13 -0.12 -0.12 -0.11 -0.12 -0.11 -0.12 -0.11 -0.11 16012001 12
 -0.11 -0.11 -0.12 -0.12 -0.11 -0.10 -0.10 -0.10 -0.10 -0.08 -0.08 -0.09 17012001 00
 -0.09 -0.09 -0.10 -0.10 -0.10 -0.09 -0.08 -0.06 -0.06 -0.06 -0.06 -0.06 17012001 12
 -0.05 -0.05 -0.06 -0.06 -0.07 -0.07 -0.07 -0.07 -0.07 -0.08 -0.07 -0.06 18012001 00
 -0.06 -0.06 -0.07 -0.10 -0.10 -0.09 -0.08 -0.07 -0.06 -0.05 -0.04 -0.04 18012001 12
 -0.06 -0.08 -0.08 -0.10 -0.10 -0.10 -0.10 -0.10 -0.10 -0.09 -0.09 -0.08 19012001 00
 -0.08 -0.08 -0.08 -0.08 -0.11 -0.10 -0.10 -0.09 -0.09 -0.08 -0.09 -0.08 19012001 12
 -0.09 -0.11 -0.11 -0.10 -0.11 -0.12 -0.12 -0.13 -0.13 -0.14 -0.13 -0.13 20012001 00
 -0.12 -0.10 -0.11 -0.13 -0.14 -0.16 -0.15 -0.14 -0.12 -0.11 -0.09 -0.06 20012001 12
 -0.05 -0.04 -0.06 -0.04  0.02  0.07  0.06  0.04  0.03  0.03  0.05  0.07 21012001 00
  0.08  0.09  0.10  0.10  0.05 -0.00 -0.02 -0.04 -0.04 -0.03 -0.06 -0.06 21012001 12
 -0.05 -0.07 -0.09 -0.10 -0.09 -0.02  0.06  0.11  0.10  0.09  0.11  0.16 22012001 00
  0.21  0.26  0.26  0.26  0.29  0.34  0.41  0.43  0.39  0.39  0.41  0.41 22012001 12
  0.40  0.42  0.40  0.41  0.42  0.42  0.43  0.45  0.41  0.35  0.30  0.26 23012001 00
  0.25  0.28  0.28  0.42  0.60  0.69  0.70  0.73  0.69  0.62  0.63  0.58 23012001 12
  0.58  0.65  0.63  0.55  0.57  0.60  0.59  0.67  0.74  0.65  0.62  0.55 24012001 00
  0.50  0.46  0.41  0.35  0.43  0.43  0.36  0.34  0.33  0.28  0.27  0.23 24012001 12
  0.21  0.24  0.29  0.27  0.28  0.33  0.37  0.39  0.42  0.42  0.38  0.36 25012001 00
  0.33  0.33  0.36  0.35  0.38  0.42  0.44  0.45  0.55  0.58  0.52  0.50 25012001 12
  0.43  0.38  0.37  0.32  0.27  0.34  0.34  0.29  0.28  0.25  0.24  0.26 26012001 00
  0.27  0.29  0.33  0.35  0.32  0.31  0.30  0.28  0.26  0.25  0.25  0.29 26012001 12
  0.27  0.23  0.21  0.23  0.24  0.27  0.31  0.31  0.27  0.27  0.26  0.25 27012001 00
  0.24  0.20  0.19  0.18  0.15  0.14  0.17  0.17  0.14  0.13  0.14  0.13 27012001 12
  0.15  0.13  0.12  0.11  0.11  0.10  0.10  0.10  0.09  0.07  0.06  0.06 28012001 00
  0.06  0.06  0.05  0.05  0.05  0.04  0.04  0.05  0.03  0.01 -0.00 -0.01 28012001 12
 -0.01 -0.02 -0.04 -0.05 -0.05 -0.06 -0.05 -0.05 -0.05 -0.06 -0.07 -0.07 29012001 00
 -0.06 -0.07 -0.05 -0.06 -0.07 -0.08 -0.06 -0.06 -0.06 -0.04 -0.02  0.00 29012001 12
  0.01 -0.01 -0.01  0.01  0.03  0.05  0.04  0.03  0.03  0.04  0.03  0.02 30012001 00
  0.01  0.00 -0.03 -0.05 -0.05 -0.04 -0.03 -0.03 -0.04 -0.04 -0.05 -0.06 30012001 12
 -0.07 -0.08 -0.09 -0.10 -0.11 -0.12 -0.12 -0.12 -0.11 -0.11 -0.10 -0.11 31012001 00
 -0.13 -0.14 -0.15 -0.14 -0.15 -0.14 -0.15 -0.16 -0.19 -0.20 -0.19 -0.19 31012001 12
 -0.20 -0.21 -0.23 -0.23 -0.20 -0.18 -0.14 -0.11 -0.10 -0.11 -0.10 -0.05 01022001 00
 -0.02 -0.01 -0.02 -0.03 -0.00  0.03  0.06  0.08  0.08  0.06  0.05  0.04 01022001 12
  0.01 -0.02 -0.05 -0.07 -0.07 -0.06 -0.06 -0.08 -0.08 -0.06 -0.04 -0.02 02022001 00
  0.01  0.01 -0.00 -0.01 -0.02 -0.02 -0.00  0.01  0.02  0.03  0.04  0.05 02022001 12
  0.07  0.10  0.13  0.17  0.20  0.23  0.26  0.24  0.23  0.21  0.19  0.18 03022001 00
  0.16  0.09  0.03  0.02 -0.01 -0.01 -0.02  0.01  0.01  0.03  0.05  0.07 03022001 12
  0.09  0.11  0.11  0.12  0.13  0.13  0.13  0.10  0.07  0.05  0.06  0.07 04022001 00
  0.09  0.11  0.11  0.10  0.11  0.12  0.12  0.14  0.15  0.19  0.24  0.27 04022001 12
  0.24  0.20  0.15  0.12  0.16  0.21  0.21  0.20  0.18  0.17  0.21  0.25 05022001 00
  0.24  0.24  0.28  0.34  0.40  0.45  0.41  0.32  0.26  0.20  0.17  0.20 05022001 12
  0.16  0.12  0.17  0.30  0.48  0.68  0.74  0.63  0.54  0.52  0.57  0.67 06022001 00
