Parameter Z: CS3 Location ( 52, 86) Lat 53.500 Lon -3.417
  0.16  0.13  0.10  0.12  0.11  0.11  0.11  0.11  0.12  0.16  0.19  0.20 01011998 00
  0.22  0.23  0.34  0.55  0.64  0.77  0.92  1.02  1.13  1.27  1.18  0.97 01011998 12
  0.77  0.54  0.38  0.45  0.37  0.33  0.39  0.35  0.28  0.32  0.38  0.36 02011998 00
  0.38  0.32  0.26  0.26  0.31  0.31  0.36  0.38  0.39  0.39  0.42  0.40 02011998 12
  0.34  0.32  0.32  0.39  0.52  0.59  0.69  0.80  0.92  1.02  1.11  1.13 03011998 00
  1.07  1.11  1.04  0.97  1.03  0.98  0.96  0.99  0.86  0.69  0.59  0.55 03011998 12
  0.44  0.39  0.41  0.40  0.44  0.44  0.33  0.31  0.33  0.32  0.36  0.56 04011998 00
  0.73  0.75  0.78  0.78  0.76  0.80  0.72  0.59  0.50  0.39  0.29  0.23 04011998 12
  0.21  0.22  0.28  0.29  0.32  0.37  0.42  0.42  0.39  0.39  0.39  0.37 05011998 00
  0.35  0.31  0.23  0.18  0.12  0.10  0.10  0.08  0.05  0.05  0.02 -0.00 05011998 12
  0.02  0.09  0.16  0.21  0.22  0.21  0.20  0.21  0.21  0.18  0.16  0.13 06011998 00
  0.11  0.14  0.20  0.22  0.24  0.26  0.29  0.33  0.36  0.35  0.37  0.39 06011998 12
  0.42  0.44  0.47  0.46  0.45  0.44  0.41  0.40  0.41  0.40  0.38  0.40 07011998 00
  0.38  0.34  0.33  0.35  0.30  0.32  0.32  0.41  0.46  0.50  0.48  0.47 07011998 12
  0.44  0.42  0.36  0.35  0.31  0.23  0.17  0.13  0.19  0.26  0.32  0.39 08011998 00
  0.52  0.62  0.66  0.63  0.58  0.42  0.33  0.26  0.25  0.28  0.35  0.31 08011998 12
  0.29  0.27  0.27  0.31  0.45  0.52  0.47  0.40  0.31  0.34  0.38  0.42 09011998 00
  0.38  0.39  0.36  0.30  0.26  0.29  0.26  0.23  0.20  0.17  0.18  0.22 09011998 12
  0.22  0.21  0.21  0.21  0.18  0.19  0.20  0.15  0.12  0.09  0.10  0.11 10011998 00
  0.13  0.12  0.13  0.14  0.12  0.10  0.12  0.12  0.10  0.10  0.10  0.11 10011998 12
  0.12  0.12  0.11  0.12  0.14  0.15  0.17  0.17  0.16  0.16  0.15  0.15 11011998 00
  0.19  0.21  0.19  0.20  0.21  0.23  0.30  0.32  0.31  0.28  0.23  0.20 11011998 12
  0.17  0.16  0.13  0.14  0.14  0.11  0.10  0.15  0.16  0.17  0.15  0.15 12011998 00
  0.18  0.22  0.22  0.21  0.21  0.20  0.18  0.16  0.16  0.15  0.17  0.13 12011998 12
  0.12  0.12  0.11  0.11  0.13  0.13  0.10  0.07  0.06  0.06  0.07  0.09 13011998 00
  0.09  0.09  0.08  0.07  0.08  0.09  0.08  0.07  0.07  0.06  0.06  0.05 13011998 12
  0.03  0.02  0.01  0.02  0.05  0.10  0.12  0.13  0.14  0.18  0.21  0.23 14011998 00
  0.22  0.21  0.21  0.20  0.17  0.17  0.17  0.13  0.09  0.06  0.03  0.05 14011998 12
  0.08  0.08  0.12  0.17  0.20  0.24  0.28  0.30  0.31  0.30  0.26  0.24 15011998 00
  0.24  0.23  0.27  0.32  0.33  0.34  0.37  0.38  0.39  0.42  0.39  0.35 15011998 12
  0.33  0.25  0.22  0.22  0.17  0.15  0.18  0.15  0.08  0.03  0.01 -0.02 16011998 00
 -0.02 -0.03 -0.04 -0.05 -0.07 -0.07 -0.06 -0.06 -0.06 -0.06 -0.06 -0.05 16011998 12
 -0.04 -0.02 -0.00  0.02  0.02  0.03  0.04  0.05  0.06  0.07  0.09  0.11 17011998 00
  0.10  0.12  0.11  0.13  0.14  0.14  0.13  0.13  0.12  0.10  0.10  0.08 17011998 12
  0.06  0.05  0.04  0.03  0.04  0.06  0.09  0.12  0.19  0.29  0.40  0.46 18011998 00
  0.44  0.40  0.37  0.35  0.34  0.38  0.35  0.37  0.36  0.32  0.24  0.17 18011998 12
  0.12  0.10  0.09  0.06  0.06  0.07  0.06  0.03 -0.01 -0.05 -0.07 -0.09 19011998 00
 -0.11 -0.12 -0.13 -0.13 -0.12 -0.14 -0.15 -0.12 -0.12 -0.13 -0.12 -0.12 19011998 12
 -0.11 -0.07 -0.05 -0.03 -0.03 -0.05 -0.09 -0.09 -0.10 -0.12 -0.14 -0.16 20011998 00
 -0.19 -0.20 -0.19 -0.18 -0.16 -0.13 -0.09 -0.06 -0.04 -0.06 -0.05 -0.01 20011998 12
  0.02  0.02  0.02  0.01 -0.02 -0.03 -0.04 -0.04 -0.04 -0.03 -0.05 -0.08 21011998 00
 -0.09 -0.10 -0.11 -0.12 -0.11 -0.10 -0.08 -0.09 -0.09 -0.08 -0.08 -0.08 21011998 12
 -0.07 -0.07 -0.07 -0.08 -0.10 -0.10 -0.11 -0.11 -0.11 -0.10 -0.09 -0.09 22011998 00
 -0.10 -0.10 -0.11 -0.09 -0.08 -0.07 -0.07 -0.08 -0.09 -0.08 -0.09 -0.10 22011998 12
 -0.11 -0.11 -0.13 -0.16 -0.17 -0.16 -0.14 -0.14 -0.14 -0.15 -0.16 -0.16 23011998 00
 -0.17 -0.17 -0.16 -0.19 -0.23 -0.23 -0.25 -0.24 -0.25 -0.25 -0.27 -0.28 23011998 12
