Parameter Z: CS3 Location ( 52, 86) Lat 53.500 Lon -3.417
  0.13  0.11  0.08  0.08  0.08  0.08  0.08  0.06  0.03  0.02  0.01  0.02 01011994 00
  0.02  0.01 -0.01 -0.02 -0.02 -0.01 -0.01 -0.03 -0.01  0.09  0.21  0.25 01011994 12
  0.24  0.23  0.30  0.48  0.60  0.54  0.48  0.45  0.44  0.42  0.42  0.37 02011994 00
  0.36  0.34  0.28  0.23  0.25  0.23  0.25  0.27  0.24  0.21  0.24  0.24 02011994 12
  0.19  0.18  0.13  0.12  0.15  0.17  0.16  0.18  0.19  0.18  0.21  0.28 03011994 00
  0.33  0.34  0.33  0.31  0.34  0.38  0.39  0.40  0.39  0.35  0.29  0.26 03011994 12
  0.20  0.18  0.20  0.19  0.24  0.28  0.29  0.28  0.29  0.28  0.24  0.21 04011994 00
  0.19  0.17  0.17  0.16  0.18  0.18  0.18  0.16  0.18  0.18  0.20  0.22 04011994 12
  0.23  0.25  0.25  0.28  0.32  0.41  0.43  0.41  0.38  0.40  0.40  0.34 05011994 00
  0.31  0.33  0.32  0.36  0.38  0.41  0.45  0.50  0.48  0.46  0.41  0.37 05011994 12
  0.33  0.34  0.33  0.28  0.25  0.21  0.22  0.24  0.25  0.24  0.28  0.30 06011994 00
  0.31  0.33  0.36  0.32  0.31  0.30  0.29  0.26  0.26  0.22  0.23  0.21 06011994 12
  0.18  0.16  0.19  0.20  0.19  0.19  0.17  0.17  0.15  0.16  0.14  0.13 07011994 00
  0.13  0.12  0.09  0.08  0.08  0.08  0.07  0.06  0.05  0.05  0.06  0.06 07011994 12
  0.07  0.06  0.05  0.06  0.10  0.11  0.10  0.09  0.08  0.09  0.11  0.12 08011994 00
  0.12  0.13  0.14  0.13  0.15  0.18  0.18  0.16  0.13  0.14  0.14  0.17 08011994 12
  0.15  0.15  0.14  0.13  0.14  0.17  0.17  0.16  0.14  0.12  0.14  0.17 09011994 00
  0.19  0.20  0.19  0.15  0.18  0.36  0.49  0.43  0.31  0.29  0.37  0.51 09011994 12
  0.56  0.45  0.45  0.45  0.41  0.39  0.40  0.36  0.33  0.29  0.24  0.22 10011994 00
  0.23  0.18  0.14  0.14  0.14  0.16  0.21  0.21  0.19  0.19  0.19  0.19 10011994 12
  0.19  0.20  0.19  0.20  0.21  0.20  0.19  0.17  0.16  0.17  0.19  0.21 11011994 00
  0.25  0.29  0.28  0.26  0.30  0.36  0.39  0.39  0.37  0.38  0.36  0.29 11011994 12
  0.24  0.22  0.17  0.13  0.13  0.11  0.07  0.16  0.34  0.51  0.61  0.59 12011994 00
  0.53  0.51  0.52  0.47  0.51  0.51  0.48  0.52  0.57  0.55  0.51  0.51 12011994 12
  0.47  0.44  0.49  0.46  0.51  0.56  0.51  0.45  0.50  0.51  0.50  0.48 13011994 00
  0.41  0.43  0.50  0.46  0.50  0.57  0.58  0.56  0.56  0.54  0.50  0.50 13011994 12
  0.41  0.31  0.30  0.30  0.22  0.24  0.23  0.20  0.18  0.17  0.16  0.13 14011994 00
  0.13  0.07  0.06  0.09  0.07  0.08  0.08  0.07  0.07  0.08  0.07  0.06 14011994 12
  0.05  0.05  0.04  0.04  0.05  0.05  0.07  0.07  0.05  0.05  0.04  0.04 15011994 00
  0.04  0.03  0.03  0.02  0.01  0.00 -0.01 -0.03 -0.04 -0.06 -0.08 -0.08 15011994 12
 -0.08 -0.09 -0.08 -0.08 -0.09 -0.08 -0.08 -0.09 -0.08 -0.10 -0.10 -0.08 16011994 00
 -0.06 -0.04 -0.02 -0.01 -0.01 -0.02 -0.02 -0.01 -0.01 -0.05 -0.12 -0.18 16011994 12
 -0.18 -0.17 -0.14 -0.15 -0.18 -0.20 -0.18 -0.18 -0.21 -0.22 -0.23 -0.21 17011994 00
 -0.20 -0.17 -0.15 -0.13 -0.11 -0.10 -0.10 -0.10 -0.10 -0.07 -0.04 -0.04 17011994 12
